url,title,hashtags,views,likes,fft_max_freq,fft_max_amp
https://www.tiktok.com/@leanortizz/video/7523360363908255006,In a Lana way💅#outfitinspo #summeroutfit #outfitideas #grwm #gdwm #ge...,#outfitinspo #summeroutfit #outfitideas #grwm #gdwm #getdressedwithme #getreadywithme #fourthofjuly,5000000,420700,503.20000000000005,18498319.484112836
https://www.tiktok.com/@yassya_9/video/7569982554955205906,Фоточки уже в моем тгк-ILova🎀#рекирекомендации #recomendations #GRWM ...,#рекирекомендации #recomendations #GRWM #макияж #косметика,715900,48900,428.8,13004923.561759429
https://www.tiktok.com/@demetradias/video/7431678525461073183,why have i been sick the entire month😔 halloweekend tmr tho😛🎃  #grwm ...,#grwm #nomakeupmakeup,10800000,1600000,45.400000000000006,146924607.1308353
https://www.tiktok.com/@azarajnr/video/7460365980888321302,#grwm pendant la nuit carrément #pourtoi ,#grwm #pourtoi,1500000,214600,209.0,1718357.0108828594
https://www.tiktok.com/@khan_2009the/video/7559101756639169800,GRWM очень быстро😱#голобальныерекомендации #врекомендации #зайди #grw...,#голобальныерекомендации #врекомендации #зайди #grwm #get,538600,20800,97.60000000000001,11488133.211189792
https://www.tiktok.com/@yazminejahnaii/video/7524794741985250590,"Would you wear this? 😋 I try-on, on Face book @ yazminejahnaii🤍  - #y...",#yazminejahnaii #midnightballerina #skrippatok #strippatok #skripper #skrippertok #grwm #makeuproutine #hairroutine #outfitcheck #outfitoftheday #outfitideas #tryonhaul #tryon #lingerieaddict #lingerielove #heels,2300000,26600,73.0,89897841.60002014
https://www.tiktok.com/@the.noelanik/video/7350308987822394670,First day back ! Get to see baby girl today ! #teenmama #grwm ,#teenmama #grwm,30000000,3500000,209.60000000000002,5413853.904881281
https://www.tiktok.com/@hidayabll/video/7407482309282155809,Partie 13 | Grwm for school 📚🌸🤍🫧 #grwm #grwmforschool #grwmroutine #g...,#grwm #grwmforschool #grwmroutine #grwmmakeup #girlssupportgirls #france #germany #europe,33700000,3500000,181.20000000000002,60735933.21710353
https://www.tiktok.com/@katiefanggg/video/7570021475579612424,Grwm,,2000000,289400,223.0,12756590.837272737
https://www.tiktok.com/@lauravanessa_w/video/7511881882691210527,Night one in Mallorca! Going to the pinterest famous El Olivo restaur...,#grwm #ootn #vacationoutfits,11600000,730200,59.800000000000004,61983362.42578073
